"","x"
"22556",158.85
"22557",164.41
"22558",154.23
"22559",148.15
"22560",159.95
"22561",155.37
"22562",157.6
"22563",159.75
"22564",150.79
"22565",158.99
"22566",153.84
"22567",157.73
"22568",156.69
"22569",162.15
"22570",157.75
"22571",154.29
"22572",153.89
"22573",165.43
"22574",164.77
"22575",156.25
"22576",166.53
"22577",158.35
"22578",156.11
"22579",157.78
"22580",159.43
"22581",159.44
"22582",160.66
"22583",168.53
"22584",156.58
"22585",151
"22586",161.81
"22587",157
"22588",146.34
"22589",158.69
"22590",159.51
"22591",161.55
"22592",162.3
"22593",154.85
"22594",157.05
"22595",152.94
"22596",151.97
"22597",156.58
"22598",155.61
"22599",162.73
"22600",159.2
"22601",155.99
"22602",162.14
"22603",154.34
"22604",159.07
"22605",149.9
"22606",162.49
"22607",151.32
"22608",160.26
"22609",156.66
"22610",153.51
"22611",150.13
"22612",152.44
"22613",157.11
"22614",157.93
"22615",157.66
"22616",158.18
"22617",166.07
"22618",163.65
"22619",155.6
"22620",163.65
"22621",155.05
"22622",149.51
"22623",153.75
"22624",156.47
"22625",146.5
"22626",156.25
"22627",162.47
"22628",156.65
"22629",153.32
"22630",162.52
"22631",161.26
"22632",154.4
"22633",160.41
"22634",149.32
"22635",162.02
"22636",156.71
"22637",157.04
"22638",164.53
"22639",162.22
"22640",167.75
"22641",153.68
"22642",160.58
"22643",161.92
"22644",165.82
"22645",157.85
"22646",157.18
"22647",156.41
"22648",164.31
"22649",155.97
"22650",163.26
"22651",160.07
"22652",153.58
"22653",157.62
"22654",148.16
"22655",158.7
"22656",163.93
"22657",154.99
"22658",159.24
"22659",161.04
"22660",153.76
"22661",158
"22662",161.24
"22663",148.61
"22664",164.56
"22665",156.73
"22666",168.08
"22667",153.45
"22668",163.06
"22669",155.27
"22670",157.92
"22671",172.33
"22672",162.53
"22673",169.37
"22674",154.98
"22675",155.64
"22676",146.92
"22677",161.36
"22678",156.64
"22679",162.36
"22680",152.22
"22681",155.03
"22682",147.64
"22683",148.89
"22684",165.38
"22685",152.87
"22686",156.44
"22687",163.52
"22688",157.7
"22689",154.88
"22690",156.21
"22691",153.29
"22692",158.07
"22693",153.54
"22694",157.71
"22695",159.58
"22696",157.21
"22697",151.79
"22698",157.12
"22699",162.28
"22700",164.57
"22701",160.84
"22702",161.4
"22703",156.8
"22704",156.13
"22705",158.97
"22706",164.74
"22707",164.59
"22708",159.57
"22709",156.54
"22710",160.94
"22711",158.55
"22712",156.9
"22713",163.97
"22714",167.02
"22715",156.95
"22716",160
"22717",158.51
"22718",161.51
"22719",147.31
"22720",158.44
"22721",159.59
"22722",155.78
"22723",155.12
"22724",160.48
"22725",158.21
"22726",155.85
"22727",161.19
"22728",161.49
"22729",159.7
"22730",158.83
"22731",157.13
"22732",153.85
"22733",160.8
"22734",162.5
"22735",160.67
"22736",155.42
"22737",156.69
"22738",158.64
"22739",162.31
"22740",158.6
"22741",163.35
"22742",165.35
"22743",160.83
"22744",152.17
"22745",147.82
"22746",155.92
"22747",156.22
"22748",154.88
"22749",158.74
"22750",158.4
"22751",159.49
"22752",169.31
"22753",157.35
"22754",154.66
"22755",162.43
"22756",165.06
"22757",167.07
"22758",163.36
"22759",160.65
"22760",165.76
"22761",161.39
"22762",167.29
"22763",159.49
"22764",156.74
"22765",153.93
"22766",160.77
"22767",174.58
"22768",154.23
"22769",161.06
"22770",166.94
"22771",152.01
"22772",150.81
"22773",164.96
"22774",159.85
"22775",163.49
"22776",160.54
"22777",156.32
"22778",154.86
"22779",152.9
"22780",154.87
"22781",154.95
"22782",154.88
"22783",149.14
"22784",151.47
"22785",164.69
"22786",158.65
"22787",153.5
"22788",155.38
"22789",156.9
"22790",158.57
"22791",157.42
"22792",156.87
"22793",168.04
"22794",171.34
"22795",156.32
"22796",160.45
"22797",152.54
"22798",152.66
"22799",155.48
"22800",159.63
"22801",155.64
"22802",158.01
"22803",152.75
"22804",163.55
"22805",161.53
"22806",161.38
"22807",158.7
"22808",171.76
"22809",161.91
"22810",167.33
"22811",163.16
"22812",163.92
"22813",153.61
"22814",161.96
"22815",155.11
"22816",155.87
"22817",161.83
"22818",159.93
"22819",157.49
"22820",159.94
"22821",155.85
"22822",157.61
"22823",163.42
"22824",156.81
"22825",164.81
"22826",159.97
"22827",155.55
"22828",159.55
"22829",156.4
"22830",154.07
"22831",153.76
"22832",153.01
"22833",158.31
"22834",154.6
"22835",164.06
"22836",154.55
"22837",158.22
"22838",161.37
"22839",154.59
"22840",153
"22841",154.27
"22842",165.11
"22843",154.27
"22844",154.32
"22845",154.88
"22846",168.02
"22847",160.12
"22848",155.47
"22849",163.23
"22850",152.19
"22851",152.93
"22852",157.88
"22853",157.99
"22854",159.85
"22855",151.5
"22856",160.59
"22857",171.84
"22858",149.61
"22859",159.69
"22860",159.83
"22861",160.61
"22862",151.54
"22863",162.27
"22864",163.1
"22865",159.41
"22866",147.36
"22867",158.13
"22868",169.12
"22869",155.62
"22870",163.3
"22871",162.63
"22872",162.29
"22873",155
"22874",162.37
"22875",165.69
"22876",158.9
"22877",169.25
"22878",159.25
"22879",152.92
"22880",159.64
"22881",159.93
"22882",155.02
"22883",161.92
"22884",149.69
"22885",161.84
"22886",162.13
"22887",156.88
"22888",167.37
"22889",155.97
"22890",167.16
"22891",150.81
"22892",149.19
"22893",165.82
"22894",162.52
"22895",168.69
"22896",154.99
"22897",157.76
"22898",151.87
"22899",158.89
"22900",158.39
"22901",160.9
"22902",164.41
"22903",167.47
"22904",160.89
"22905",165.87
"22906",156.56
"22907",160.32
"22908",158.38
"22909",163.45
"22910",147.44
"22911",150.5
"22912",148.1
"22913",171.57
"22914",169.08
"22915",155.75
"22916",170.65
"22917",157.78
"22918",161.36
"22919",154.99
"22920",154.3
"22921",158.86
"22922",158.92
"22923",159.21
"22924",162.83
"22925",156.06
"22926",153.99
"22927",157.48
"22928",163.52
"22929",166.43
"22930",157.28
"22931",159.72
"22932",167.04
"22933",155.02
"22934",158.77
"22935",153.27
"22936",157.04
"22937",157.95
"22938",149.62
"22939",154.86
"22940",162.77
"22941",157.09
"22942",157.18
"22943",159.46
"22944",156.5
"22945",157.25
"22946",153.58
"22947",160.31
"22948",161.73
"22949",157.83
"22950",171.09
"22951",158.42
"22952",164.69
"22953",157.57
"22954",175.18
"22955",148.34
"22956",153.51
"22957",152.3
"22958",156.41
"22959",155.61
"22960",163.48
"22961",152.44
"22962",163.73
"22963",160.25
"22964",159.48
"22965",160.97
"22966",156.88
"22967",158.95
"22968",164.92
"22969",160.82
"22970",157.89
"22971",169.79
"22972",157.9
"22973",165.31
"22974",155.56
"22975",164.82
"22976",155.16
"22977",158.65
"22978",151.77
"22979",159.47
"22980",158.67
"22981",163.26
"22982",155.71
"22983",159.71
"22984",156.87
"22985",158.75
"22986",154.19
"22987",156
"22988",161.97
"22989",155.24
"22990",150.68
"22991",156.43
"22992",146.65
"22993",162.87
"22994",158.22
"22995",154.68
"22996",152.56
"22997",159.71
"22998",161.49
"22999",161.77
"23000",152.93
"23001",158.33
"23002",153.01
"23003",162.24
"23004",162.84
"23005",157.24
"23006",151.91
"23007",163.72
"23008",157.02
"23009",164.19
"23010",157.07
"23011",150.96
"23012",155.55
"23013",155.27
"23014",154.61
"23015",155.54
"23016",160.14
"23017",165.58
"23018",151.88
"23019",151.5
"23020",158.63
"23021",162.68
"23022",166.99
"23023",162.97
"23024",164.15
"23025",162.86
"23026",161.37
"23027",153.88
"23028",161.06
"23029",152.55
"23030",158.57
"23031",157.15
"23032",153.09
"23033",163.68
"23034",162.59
"23035",164.67
"23036",162.28
"23037",162.28
"23038",173.93
"23039",161.59
"23040",151.53
"23041",157.04
"23042",150.6
"23043",160.96
"23044",173.73
"23045",158.37
"23046",159.25
"23047",154.06
"23048",159.65
"23049",166.59
"23050",157.63
"23051",158.94
"23052",156.26
"23053",160.33
"23054",155.63
"23055",162.54
"23056",157.87
"23057",158.88
"23058",154.59
"23059",152.92
"23060",162.67
"23061",153.04
"23062",157.15
"23063",163.29
"23064",166.44
"23065",158.62
"23066",161.12
"23067",158.13
"23068",163.02
"23069",160.26
"23070",153.6
"23071",158.84
"23072",163.8
"23073",155.93
"23074",158.81
"23075",154.5
"23076",156.16
"23077",159.78
"23078",156.79
"23079",149.94
"23080",162.88
"23081",150.73
"23082",156.78
"23083",160.13
"23084",156.08
"23085",159.05
"23086",156.42
"23087",162.05
"23088",151.96
"23089",157.16
"23090",154.87
"23091",166.24
"23092",154.78
"23093",158.03
"23094",157.36
"23095",157.6
"23096",161.42
"23097",165.08
"23098",156.95
"23099",162.71
"23100",163.6
"23101",155.67
"23102",158.91
"23103",160.31
"23104",162
"23105",163.75
"23106",148.35
"23107",158.99
"23108",164.74
"23109",171.48
"23110",159.82
"23111",158.77
"23112",157.76
"23113",163.37
"23114",152.72
"23115",154.58
"23116",148.37
"23117",163.77
"23118",152.05
"23119",157.8
"23120",159.25
"23121",156.44
"23122",159.44
"23123",151.27
"23124",163.73
"23125",147.27
"23126",164.98
"23127",158.63
"23128",147.95
"23129",158.44
"23130",164.82
"23131",157.78
"23132",150.88
"23133",161.26
"23134",151.76
"23135",151.96
"23136",156.11
"23137",157.19
"23138",156.8
"23139",161.54
"23140",142.37
"23141",157.8
"23142",155.17
"23143",157.82
"23144",163.73
"23145",155.46
"23146",160.37
"23147",153.37
"23148",151.96
"23149",150.55
"23150",156.08
"23151",166.54
"23152",162.22
"23153",155.12
"23154",164.67
"23155",149.55
"23156",153.6
"23157",161.29
"23158",148.67
"23159",162.58
"23160",148.01
"23161",161.86
"23162",159.56
"23163",163.34
"23164",157.69
"23165",158.78
"23166",157.68
"23167",162.43
"23168",159.66
"23169",153.72
"23170",153.92
"23171",149.28
"23172",158.89
"23173",160.81
"23174",164.23
"23175",161.56
"23176",150.95
"23177",151.13
"23178",157.37
"23179",157.28
"23180",168.38
"23181",162.63
"23182",156.73
"23183",157.15
"23184",156.3
"23185",156.33
"23186",158.03
"23187",165.53
"23188",161.37
"23189",158.34
"23190",159.63
"23191",161.7
"23192",156.78
"23193",167.02
"23194",147.64
"23195",161.12
"23196",154.73
"23197",163.69
"23198",158.71
"23199",143.4
"23200",161.38
"23201",159.21
"23202",163.95
"23203",162.67
"23204",155.13
"23205",161.29
"23206",164.4
"23207",150.7
"23208",151.04
"23209",158.96
"23210",154.77
"23211",150.7
"23212",149.77
"23213",154.54
"23214",156.69
"23215",162.22
"23216",164.88
"23217",153.35
"23218",156.02
"23219",164.66
"23220",155.61
"23221",151.46
"23222",159.37
"23223",157.83
"23224",153.55
"23225",149.01
"23226",166.41
"23227",149.7
"23228",158.55
"23229",164.81
"23230",163.7
"23231",154.99
"23232",153.82
"23233",164.45
"23234",148.35
"23235",149.06
"23236",156.61
"23237",153.37
"23238",155.52
"23239",161.18
"23240",165.96
"23241",149.08
"23242",147.48
"23243",157.1
"23244",158.44
"23245",149.17
"23246",149.9
"23247",157.47
"23248",159.44
"23249",163.7
"23250",164.81
"23251",154.27
"23252",161.71
"23253",152.25
"23254",154.68
"23255",158.82
"23256",150.8
"23257",157.77
"23258",161.07
"23259",163.68
"23260",171
"23261",151.74
"23262",161.38
"23263",154.35
"23264",160.8
"23265",158.78
"23266",161.69
"23267",152.92
"23268",156.65
"23269",156.03
"23270",156.45
"23271",157.45
"23272",156.31
"23273",155.23
"23274",156.86
"23275",152.26
"23276",146.39
"23277",165.18
"23278",159.37
"23279",153.89
"23280",153.67
"23281",157.33
"23282",155.38
"23283",162.42
"23284",146.65
"23285",161.14
"23286",164.28
"23287",165.44
"23288",156.5
"23289",158.24
"23290",162.11
"23291",149.36
"23292",158.09
"23293",154.88
"23294",161.46
"23295",164.89
"23296",155.23
"23297",165.23
"23298",159.89
"23299",156.45
"23300",157.46
"23301",159.17
"23302",154.7
"23303",153.05
"23304",148.84
"23305",158.6
"23306",158.96
"23307",153.75
"23308",159.11
"23309",158.01
"23310",165.8
"23311",165.12
"23312",164.15
"23313",163.37
"23314",157.04
"23315",161.75
"23316",157.04
"23317",163.46
"23318",156.26
"23319",149.23
"23320",167.02
"23321",151.53
"23322",156.2
"23323",162.61
"23324",159.88
"23325",159.05
"23326",156.3
"23327",159.84
"23328",165.9
"23329",170.27
"23330",158.43
"23331",151.59
"23332",158.72
"23333",160.19
"23334",158.31
"23335",153.24
"23336",156.35
"23337",161.59
"23338",148.02
"23339",154.05
"23340",153.33
"23341",151.69
"23342",158.38
"23343",158.91
"23344",153.83
"23345",153.87
"23346",157.7
"23347",155.73
"23348",154.71
"23349",162.63
"23350",171.49
"23351",150.01
"23352",162.15
"23353",154.02
"23354",164.81
"23355",156.37
"23356",156.95
"23357",156.61
"23358",158.74
"23359",157.41
"23360",154.01
"23361",158.49
"23362",154.54
"23363",162.16
"23364",158.09
"23365",165.93
"23366",157.64
"23367",163.75
"23368",160.33
"23369",156.11
"23370",168.32
"23371",145.47
"23372",161.49
"23373",156.46
"23374",157.12
"23375",158.39
"23376",157.04
"23377",149.02
"23378",157.9
"23379",152.04
"23380",160.53
"23381",157.74
"23382",155.74
"23383",160.69
"23384",158.82
"23385",165.65
"23386",156.64
"23387",161.09
"23388",162.08
"23389",156.32
"23390",154.98
"23391",159.48
"23392",160.03
"23393",163.1
"23394",159.85
"23395",150.34
"23396",154.59
"23397",161.2
"23398",168.9
"23399",168.46
"23400",159.59
"23401",163.56
"23402",167.93
"23403",163.31
"23404",158.45
"23405",154.05
"23406",158.61
"23407",160.63
"23408",147.2
"23409",151.86
"23410",162.13
"23411",157.52
"23412",157.02
"23413",159.35
"23414",157.26
"23415",166.35
"23416",153.72
"23417",157.67
"23418",167.24
"23419",163.96
"23420",160.38
"23421",159.8
"23422",153.97
"23423",157.94
"23424",154.99
"23425",161.38
"23426",157.51
"23427",149.74
"23428",162.22
"23429",166.08
"23430",159.6
"23431",161.15
"23432",154.26
"23433",160.3
"23434",162
"23435",152.25
"23436",157.82
"23437",155.74
"23438",160.73
"23439",167.46
"23440",167.32
"23441",156.77
"23442",164.55
"23443",154.59
"23444",160.34
"23445",148.56
"23446",165.55
"23447",152.96
"23448",162.64
"23449",154.52
"23450",162.47
"23451",160.44
"23452",161.23
"23453",151.62
"23454",162.12
"23455",160.44
"23456",152.56
"23457",149.15
"23458",159.06
"23459",156.77
"23460",157.45
"23461",166.29
"23462",160.69
"23463",158.26
"23464",167.59
"23465",160.07
"23466",156.72
"23467",154.26
"23468",160.3
"23469",165.72
"23470",160.53
"23471",149.86
"23472",159.1
"23473",149.23
"23474",159.99
"23475",157.66
"23476",154.31
"23477",163.09
"23478",159.77
"23479",156.14
"23480",160.23
"23481",158.61
"23482",153.7
"23483",158.64
"23484",153.04
"23485",147.95
"23486",147.78
"23487",166.44
"23488",160.89
"23489",156.66
"23490",155.12
"23491",168.75
"23492",153.06
"23493",159.05
"23494",153.91
"23495",153.14
"23496",150.36
"23497",164.63
"23498",152.69
"23499",157.85
"23500",168.05
"23501",153.1
"23502",159.22
"23503",168.23
"23504",154.23
"23505",167.9
"23506",157.49
"23507",156.89
"23508",161.53
"23509",161.3
"23510",156.16
"23511",157.4
"23512",159.52
"23513",165.12
"23514",149.45
"23515",154.32
"23516",154.65
"23517",155.85
"23518",163.45
"23519",154.21
"23520",167.6
"23521",162.65
"23522",154.46
"23523",162.31
"23524",160.97
"23525",162.55
"23526",161.63
"23527",164.45
"23528",154.5
"23529",157.56
"23530",161.57
"23531",158.45
"23532",156.18
"23533",150.94
"23534",158.72
"23535",157.91
"23536",167.16
"23537",160.81
"23538",151.71
"23539",151.01
"23540",162.5
"23541",158.45
"23542",163.67
"23543",169.38
"23544",159.48
"23545",156.44
"23546",161.28
"23547",159.39
"23548",156.76
"23549",145.67
"23550",153.41
"23551",161.49
"23552",153.41
"23553",162.22
"23554",163.56
"23555",158.9
"23556",162.93
"23557",157.56
"23558",161.76
"23559",158.99
"23560",156.3
"23561",154.53
"23562",155.07
"23563",158.56
"23564",156.13
"23565",153.1
"23566",159.57
"23567",170.3
"23568",164.69
"23569",157.08
"23570",157.04
"23571",162.56
"23572",162.17
"23573",161.74
"23574",155.21
"23575",166.41
"23576",157.28
"23577",158.63
"23578",162.12
"23579",157.2
"23580",155.48
"23581",150.95
"23582",154.87
"23583",165.62
"23584",160.25
"23585",165.49
"23586",157.7
"23587",153.12
"23588",159.16
"23589",155.24
"23590",157.1
"23591",153.81
"23592",165.02
"23593",155.78
"23594",157.4
"23595",163.75
"23596",160.34
"23597",160.98
"23598",162.97
"23599",164.36
"23600",165.78
"23601",166.18
"23602",154.93
"23603",160.47
"23604",159.88
"23605",163.21
"23606",165.69
"23607",153.4
"23608",159.36
"23609",167.13
"23610",166.24
"23611",154.57
"23612",160.41
"23613",155.26
"23614",150.99
"23615",152.89
"23616",149.26
"23617",161.75
"23618",158.7
"23619",160.13
"23620",157.53
"23621",163.38
"23622",156.92
"23623",156.66
"23624",159.95
"23625",163.27
"23626",161.45
"23627",162.41
"23628",159.75
"23629",154.51
"23630",161.5
"23631",159.34
"23632",161.57
"23633",162.77
"23634",157.19
"23635",162.66
"23636",153.16
"23637",153.77
"23638",160.66
"23639",161.41
"23640",147.92
"23641",156.79
"23642",160.3
"23643",166.58
"23644",158.76
"23645",166.08
"23646",162.63
"23647",148.68
"23648",159.4
"23649",151.27
"23650",166.18
"23651",161.02
"23652",155.38
"23653",164.04
"23654",159.51
"23655",153.57
"23656",159.01
"23657",169.36
"23658",161.26
"23659",157.19
"23660",156.09
"23661",164.67
"23662",154.41
"23663",161.65
"23664",152.22
"23665",159.6
"23666",163.9
"23667",154.97
"23668",153.89
"23669",157.77
"23670",166.23
"23671",156.32
"23672",156.9
"23673",159.1
"23674",155.22
"23675",151.21
"23676",167.41
"23677",158.43
"23678",165.85
"23679",156.04
"23680",157.2
"23681",158.76
"23682",161.76
"23683",153.06
"23684",152.16
"23685",153.52
"23686",158.06
"23687",155.53
"23688",154.4
"23689",157.74
"23690",165.48
"23691",155.08
"23692",152.75
"23693",166.1
"23694",167.15
"23695",160.83
"23696",154.65
"23697",168.06
"23698",152.04
"23699",158.14
"23700",162.05
"23701",159.65
"23702",157.81
"23703",160.13
"23704",156.22
"23705",157.36
"23706",149.16
"23707",156.8
"23708",159.74
"23709",155.81
"23710",160.64
"23711",156.97
"23712",162.06
"23713",152.02
"23714",158.79
"23715",163.63
"23716",156.12
"23717",151.47
"23718",152.33
"23719",155.5
"23720",155.94
"23721",152.22
"23722",167.28
"23723",167.1
"23724",154.29
"23725",154.83
"23726",159.36
"23727",161.43
"23728",155.92
"23729",160.76
"23730",155.11
"23731",159.6
"23732",154.13
"23733",154.41
"23734",152.24
"23735",154.28
"23736",155.62
"23737",157.86
"23738",159.38
"23739",158.94
"23740",149.89
"23741",153.67
"23742",145.4
"23743",161.89
"23744",158.91
"23745",161.14
"23746",149.63
"23747",163.05
"23748",165.09
"23749",161.15
"23750",156.91
"23751",164.97
"23752",147.38
"23753",155.57
"23754",162.13
"23755",150.44
"23756",153.49
"23757",159.04
"23758",161.53
"23759",155.23
"23760",154.28
"23761",156.4
"23762",162.05
"23763",158.53
"23764",165.96
"23765",153.69
"23766",155.9
"23767",169.65
"23768",150.09
"23769",160.58
"23770",161.45
"23771",169.41
"23772",148.87
"23773",164.6
"23774",152.02
"23775",160.63
"23776",156.83
"23777",155.54
"23778",156.83
"23779",157.44
"23780",160.8
"23781",160.19
"23782",157.71
"23783",159.16
"23784",147.63
"23785",156.82
"23786",161.48
"23787",161.36
"23788",159.65
"23789",159.55
"23790",158.83
"23791",159.54
"23792",164.88
"23793",160.49
"23794",159.74
"23795",163.68
"23796",158.87
"23797",156.09
"23798",152.49
"23799",153.52
"23800",154.39
"23801",157.56
"23802",155.33
"23803",163.55
"23804",160.03
"23805",152.01
"23806",162.47
"23807",162.52
"23808",161.75
"23809",159.46
"23810",154.91
"23811",156.55
"23812",157.92
"23813",151.1
"23814",162.26
"23815",147.45
"23816",162.97
"23817",157.88
"23818",157.34
"23819",156.37
"23820",150.71
"23821",159.42
"23822",162.49
"23823",161.14
"23824",154.42
"23825",156.7
"23826",153.22
"23827",164.85
"23828",154.63
"23829",148.04
"23830",157.55
"23831",155.31
"23832",152.82
"23833",160.19
"23834",164.16
"23835",161.4
"23836",157.07
"23837",153.19
"23838",161.02
"23839",163.54
"23840",170.03
"23841",153.11
"23842",153.01
"23843",154.03
"23844",164.32
"23845",162.37
"23846",170.53
"23847",163.43
"23848",156.97
"23849",156.94
"23850",157.96
"23851",154.12
"23852",162.59
"23853",154.55
"23854",163.86
"23855",157.24
"23856",151.78
"23857",157.05
"23858",156.2
"23859",161.23
"23860",162.49
"23861",171.1
"23862",159.28
"23863",159.62
"23864",156.85
"23865",156.7
"23866",156.91
"23867",160.63
"23868",156.28
"23869",162.43
"23870",166.95
"23871",164.94
"23872",158.94
"23873",154.65
"23874",149.81
"23875",158.72
"23876",156.02
"23877",158.06
"23878",156.79
"23879",164.28
"23880",166.42
"23881",159.09
"23882",157.33
"23883",155.77
"23884",153.06
"23885",166.21
"23886",151.51
"23887",148.31
"23888",147.85
"23889",163.41
"23890",154.45
"23891",161.91
"23892",153.11
"23893",161.31
"23894",160.46
"23895",161.38
"23896",157.31
"23897",153.94
"23898",155.68
"23899",148.23
"23900",147.45
"23901",158.21
"23902",151.06
"23903",155.7
"23904",154.52
"23905",149.67
"23906",155.35
"23907",151.67
"23908",156.94
"23909",158.65
"23910",164.44
"23911",155.51
"23912",152.59
"23913",161.4
"23914",166.72
"23915",158.1
"23916",156.81
"23917",156.45
"23918",156.74
"23919",164.19
"23920",162.91
"23921",156.9
"23922",159.35
"23923",158.56
"23924",151.47
"23925",156.49
"23926",153.71
"23927",153.26
"23928",161.51
"23929",154.54
"23930",157.81
"23931",159.47
"23932",158.15
"23933",157.75
"23934",150.45
"23935",155.92
"23936",169.06
"23937",164.65
"23938",148.14
"23939",155.59
"23940",151.07
"23941",166.41
"23942",164
"23943",151.26
"23944",169.02
"23945",150.18
"23946",150.9
"23947",158.12
"23948",158.21
"23949",157.14
"23950",161.15
"23951",154.79
"23952",160.98
"23953",142.67
"23954",159.99
"23955",161.15
"23956",150.7
"23957",145.03
"23958",160.6
"23959",163.67
"23960",157.35
"23961",153.01
"23962",161.6
"23963",155.94
"23964",157.56
"23965",157.71
"23966",164.84
"23967",160.86
"23968",162.03
"23969",162.69
"23970",159.79
"23971",148.75
"23972",161.81
"23973",158.09
"23974",160.01
"23975",162.5
"23976",153.6
"23977",157.11
"23978",165.14
"23979",158.65
"23980",155.97
"23981",161.44
"23982",156.37
"23983",159.9
"23984",158.98
"23985",151.56
"23986",162.43
"23987",159.53
"23988",153.25
"23989",157.71
"23990",152.42
"23991",160.31
"23992",168.11
"23993",154.18
"23994",156.61
"23995",153.64
"23996",153.27
"23997",165.32
"23998",156.92
"23999",156.2
"24000",153.02
"24001",163.56
"24002",151.36
"24003",154.84
"24004",154.49
"24005",159.69
"24006",162.37
"24007",167.18
"24008",152.29
"24009",146.65
"24010",160.63
"24011",155.97
"24012",160.37
"24013",158.15
"24014",155.39
"24015",147.46
"24016",156.84
"24017",154.02
"24018",159.69
"24019",161.75
"24020",160.21
"24021",155.08
"24022",155.73
"24023",157.68
"24024",161.42
"24025",167.82
"24026",154.48
"24027",161.67
"24028",168.81
"24029",140.04
"24030",155.36
"24031",164.37
"24032",158.78
"24033",162.07
"24034",157.91
"24035",151.1
"24036",158.63
"24037",158.14
"24038",147.65
"24039",160.35
"24040",161.65
"24041",164.02
"24042",157.07
"24043",160.67
"24044",166.1
"24045",158.09
"24046",164.34
"24047",157.27
"24048",155.5
"24049",164.21
"24050",153.25
"24051",157.37
"24052",163.52
"24053",164.14
"24054",157.9
"24055",152.9
"24056",162.91
"24057",163.76
"24058",155.3
"24059",167.17
"24060",168.41
"24061",156.18
"24062",153.19
"24063",163.55
"24064",154.55
"24065",162.48
"24066",151.96
"24067",161.02
"24068",159.99
"24069",162.54
"24070",151.56
"24071",143.44
"24072",156
"24073",151.11
"24074",156.88
"24075",156.26
"24076",156.77
"24077",168.84
"24078",160.47
"24079",147.51
"24080",157.67
"24081",155.36
"24082",153.22
"24083",155.89
"24084",150.12
"24085",162.38
"24086",158.16
"24087",153.77
"24088",151.16
"24089",162.33
"24090",152.76
"24091",165.88
"24092",160.15
"24093",158.93
"24094",155.56
"24095",165.12
"24096",149
"24097",156.19
"24098",160.99
"24099",164.36
"24100",159.69
"24101",160.49
"24102",158.1
"24103",154.56
"24104",156.16
"24105",152.17
"24106",151.61
"24107",159.61
"24108",156.01
"24109",160.03
"24110",158.5
"24111",165.56
"24112",163.59
"24113",160.49
"24114",160.19
"24115",163.53
"24116",160.86
"24117",158.3
"24118",153.71
"24119",162.7
"24120",158.54
"24121",158.94
"24122",154.32
"24123",163.52
"24124",161.1
"24125",155.21
"24126",156.05
"24127",160.7
"24128",155.86
"24129",170.82
"24130",154.56
"24131",159.35
"24132",163.13
"24133",161.38
"24134",161.7
"24135",163.02
"24136",159.82
"24137",155.69
"24138",160.04
"24139",157.93
"24140",164.25
"24141",156.54
"24142",158.6
"24143",159.2
"24144",163.65
"24145",153.46
"24146",149.94
"24147",154.23
"24148",155.89
"24149",157.43
"24150",155.71
"24151",158.87
"24152",159.55
"24153",167.01
"24154",164.07
"24155",156.42
"24156",155.33
"24157",149.27
"24158",167.09
"24159",158.22
"24160",155.6
"24161",159.44
"24162",156.97
"24163",164.46
"24164",156.24
"24165",164.22
"24166",151.78
"24167",158
"24168",153.36
"24169",163.6
"24170",159.35
"24171",152.54
"24172",161.19
"24173",164.05
"24174",154.1
"24175",157.17
"24176",155.07
"24177",169.93
"24178",166.89
"24179",159.34
"24180",161.78
"24181",164.1
"24182",163.24
"24183",157.14
"24184",160.69
"24185",161.68
"24186",155.15
"24187",154.19
"24188",153.87
"24189",157.81
"24190",157.68
"24191",152.41
"24192",155.05
"24193",160.12
"24194",162.07
"24195",157.2
"24196",159.61
"24197",148.52
"24198",146.11
"24199",153.7
"24200",157.73
"24201",164.07
"24202",158.91
"24203",167.52
"24204",155.92
"24205",161.58
"24206",153.81
"24207",161.17
"24208",148.89
"24209",165.49
"24210",163.2
"24211",153.98
"24212",154.86
"24213",159.46
"24214",155.31
"24215",160.16
"24216",156.59
"24217",160.01
"24218",162.51
"24219",159.01
"24220",155.66
"24221",150.89
"24222",154.59
"24223",152.68
"24224",156.26
"24225",161.21
"24226",149.38
"24227",155.54
"24228",164.59
"24229",158.66
"24230",159.91
"24231",154.17
"24232",152.67
"24233",166.19
"24234",155.1
"24235",160.45
"24236",162.58
"24237",158.76
"24238",156.58
"24239",149.87
"24240",163.09
"24241",149.2
"24242",163.38
"24243",157.2
"24244",156.92
"24245",158.27
"24246",153.98
"24247",154.34
"24248",153.12
"24249",162.47
"24250",148.98
"24251",159.59
"24252",145.4
"24253",155.6
"24254",158.24
"24255",159.65
"24256",157.92
"24257",153.99
"24258",152.76
"24259",154.15
"24260",149.77
"24261",151.78
"24262",146.75
"24263",159.01
"24264",164.19
"24265",159.11
"24266",164.97
"24267",163.5
"24268",151.89
"24269",161.84
"24270",151.03
"24271",158.41
"24272",152.08
"24273",159.78
"24274",156.18
"24275",160.64
"24276",151.08
"24277",149.91
"24278",155.39
"24279",157.84
"24280",156.64
"24281",156.96
"24282",164.64
"24283",166.37
"24284",161
"24285",158.64
"24286",152.94
"24287",151.88
"24288",156.58
"24289",160.61
"24290",158.33
"24291",168.62
"24292",158.28
"24293",157.12
"24294",156.49
"24295",156.36
"24296",161.1
"24297",159.68
"24298",154.18
"24299",162.54
"24300",158.77
"24301",171.57
"24302",163.5
"24303",160.78
"24304",157.22
"24305",155.66
"24306",167.18
"24307",161.7
"24308",159.39
